2020-10-24 14:06:47,"b'RT @DavilaEcruz: El hurac\xc3\xa1n Mar\xc3\xada acab\xc3\xb3 con estas obreras de la vida. Luego de tres a\xc3\xb1os las veo regresar igual de majestuosas, trabajadora\xe2\x80\xa6'"
2020-10-24 14:05:54,"b'El hurac\xc3\xa1n Mar\xc3\xada acab\xc3\xb3 con estas obreras de la vida. Luego de tres a\xc3\xb1os las veo regresar igual de majestuosas, trab\xe2\x80\xa6 https://t.co/LkChlxFg9M'"
2020-10-24 13:43:41,b'RT @scollazopr: El tipo que me bloque\xc3\xb3 cuando le cuestione porque no pas\xc3\xb3 por Cupey despu\xc3\xa9s del Hurac\xc3\xa1n Maria. Nunca lo he visto por Cupey.\xe2\x80\xa6'
2020-10-24 13:11:04,b'El tipo que me bloque\xc3\xb3 cuando le cuestione porque no pas\xc3\xb3 por Cupey despu\xc3\xa9s del Hurac\xc3\xa1n Maria. Nunca lo he visto po\xe2\x80\xa6 https://t.co/2zVf4syeAY'
2020-10-24 13:01:13,"b'RT @Alan_Britto_: \xf0\x9f\x9a\xa8 @FBISanJuan ALERT\nTe preguntas por qu\xc3\xa9 las carreteras, derrumbes, puentes, escuelas, hospitales, facilidades deportivas\xe2\x80\xa6'"
2020-10-24 12:44:33,b'@Sr_Tableta Te entiendo perfectamente. Yo llegue a tener 4 trabajos part-time para salir del boquete. Era un esclav\xe2\x80\xa6 https://t.co/Viv6xujYjz'
2020-10-24 12:26:42,b'Y todo este descalabro fiscal mientras hay falta de servicios a familias enteras por los terremotos y  las secuelas\xe2\x80\xa6 https://t.co/kHZHa6DSbb'
2020-10-24 11:29:50,b'El miedo y estr\xc3\xa9s matan. \n\nDe esto murieron muchas de las 4000 v\xc3\xadctimas del hurac\xc3\xa1n Mar\xc3\xada.'
2020-10-24 10:59:38,b'RT @Daixa: Me levant\xc3\xa9 meditando sobre los discursos y la ret\xc3\xb3rica puertorrique\xc3\xb1a: \xc2\xbfRealmente mi pa\xc3\xads est\xc3\xa1 harto de la corrupci\xc3\xb3n? \xf0\x9f\xa4\x94 \nDespu\xc3\xa9\xe2\x80\xa6'
2020-10-24 10:48:35,b'RT @Daixa: Me levant\xc3\xa9 meditando sobre los discursos y la ret\xc3\xb3rica puertorrique\xc3\xb1a: \xc2\xbfRealmente mi pa\xc3\xads est\xc3\xa1 harto de la corrupci\xc3\xb3n? \xf0\x9f\xa4\x94 \nDespu\xc3\xa9\xe2\x80\xa6'
2020-10-24 10:47:24,b'Me levant\xc3\xa9 meditando sobre los discursos y la ret\xc3\xb3rica puertorrique\xc3\xb1a: \xc2\xbfRealmente mi pa\xc3\xads est\xc3\xa1 harto de la corrupci\xe2\x80\xa6 https://t.co/lgYKvdPzcy'
2020-10-24 09:45:49,b'RT @EstebanWXcast: Actualizaci\xc3\xb3n de las ondas tropicales en la Regi\xc3\xb3n Principal de Desarrollo (MDR) a 06z 24OCT. Hurac\xc3\xa1n Epsilon cerca de 3\xe2\x80\xa6'
2020-10-24 08:31:17,b'\xe2\x99\xbb\xef\xb8\x8f El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/AFpnkru7Ip'
2020-10-24 08:12:44,"b'@caballeroandrep Si , lo vi en un concierto en NY , en el 2017 estaban recogiendo fondos por lo de huracan mar\xc3\xada  e\xe2\x80\xa6 https://t.co/6ZXR4R6Vyp'"
2020-10-24 03:01:46,"b'RT @Alan_Britto_: \xf0\x9f\x9a\xa8 @FBISanJuan ALERT\nTe preguntas por qu\xc3\xa9 las carreteras, derrumbes, puentes, escuelas, hospitales, facilidades deportivas\xe2\x80\xa6'"
2020-10-24 02:38:40,b'El unico patologo Forense puertorrique\xc3\xb1o  reconocido en latinoamarica y con catedra en Mexico era el Dr.Crespo cons\xe2\x80\xa6 https://t.co/YLPIMcNrQj'
2020-10-24 02:16:06,b'\xe2\x99\xbb\xef\xb8\x8f El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/s40ccbhd7r'
2020-10-24 02:02:37,"b'\xf0\x9f\x9a\xa8 @FBISanJuan ALERT\nTe preguntas por qu\xc3\xa9 las carreteras, derrumbes, puentes, escuelas, hospitales, facilidades depo\xe2\x80\xa6 https://t.co/Kfy9b6nsmp'"
2020-10-24 01:51:20,b'RT @IvelisseArroyo: \xc2\xbfQu\xc3\xa9 Nydia me di\xc3\xb3 qu\xc3\xa9? A m\xc3\xad Nydia no me ha dado NADA. Y despu\xc3\xa9s del Hurac\xc3\xa1n Mar\xc3\xada ustedes nos tiraron a mondongo en el\xe2\x80\xa6'
2020-10-24 01:11:47,"b'Si se han dado cuenta desde el hurac\xc3\xa1n Mar\xc3\xada o antes el ODIO de la PRENSA de P.R. al Presidente DJT, ha sido propag\xe2\x80\xa6 https://t.co/RyLbOZOaKm'"
2020-10-24 01:04:34,"b'@villafuerte2610 @RNapoles Si la manta norteamericana es tan maravillosa, preg\xc3\xbantese xq Puerto Rico quiere independ\xe2\x80\xa6 https://t.co/BguDSL5lxN'"
2020-10-24 00:57:02,b'RT @IvelisseArroyo: \xc2\xbfQu\xc3\xa9 Nydia me di\xc3\xb3 qu\xc3\xa9? A m\xc3\xad Nydia no me ha dado NADA. Y despu\xc3\xa9s del Hurac\xc3\xa1n Mar\xc3\xada ustedes nos tiraron a mondongo en el\xe2\x80\xa6'
2020-10-24 00:43:38,b'RT @IvelisseArroyo: \xc2\xbfQu\xc3\xa9 Nydia me di\xc3\xb3 qu\xc3\xa9? A m\xc3\xad Nydia no me ha dado NADA. Y despu\xc3\xa9s del Hurac\xc3\xa1n Mar\xc3\xada ustedes nos tiraron a mondongo en el\xe2\x80\xa6'
2020-10-24 00:41:15,b'\xc2\xbfQu\xc3\xa9 Nydia me di\xc3\xb3 qu\xc3\xa9? A m\xc3\xad Nydia no me ha dado NADA. Y despu\xc3\xa9s del Hurac\xc3\xa1n Mar\xc3\xada ustedes nos tiraron a mondongo en\xe2\x80\xa6 https://t.co/iOSEXpPzUB'
2020-10-23 23:59:05,b'\xf0\x9f\x8e\xb1 El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/cmtWYjqGNM'
2020-10-23 21:36:54,"b'RT @primerahora: La madre siempre presinti\xc3\xb3 que el cuerpo de su hijo estaba en Ciencias Forences, desde antes del paso del hurac\xc3\xa1n Mar\xc3\xada. S\xe2\x80\xa6'"
2020-10-23 21:24:02,"b'RT @primerahora: La madre siempre presinti\xc3\xb3 que el cuerpo de su hijo estaba en Ciencias Forences, desde antes del paso del hurac\xc3\xa1n Mar\xc3\xada. S\xe2\x80\xa6'"
2020-10-23 20:45:42,b'Maria Teresa ti salveremo per sempre\n#GFVIP https://t.co/olBvAJJBmw'
2020-10-23 20:41:09,"b'Ella se cant\xc3\xb3 con su boquita de comer que es mel\xc3\xb3n y que su voto es mel\xc3\xb3n, pero claro eso fue antes del hurac\xc3\xa1n Mar\xe2\x80\xa6 https://t.co/kxet0Z6rAK'"
2020-10-23 20:22:21,b'@Adela014 Desde el hurac\xc3\xa1n Mar\xc3\xada AT&amp;T jam\xc3\xa1s ha vuelto a ser el mismo.'
2020-10-23 20:12:37,"b'La madre siempre presinti\xc3\xb3 que el cuerpo de su hijo estaba en Ciencias Forences, desde antes del paso del hurac\xc3\xa1n M\xe2\x80\xa6 https://t.co/dCgpvjgJZf'"
2020-10-23 19:00:00,"b'.@Vegalteno, el orgulloso padre de Lin-Manuel Miranda, tiene su propio documental: ""Siempre, Luis"", de HBO, que mue\xe2\x80\xa6 https://t.co/wZtNUJxMHP'"
2020-10-23 17:14:10,b'El Agente Carlos del Valle Padilla atribuy\xc3\xb3 en entrevista con @MillyMendezpr la lentidud en identificaci\xc3\xb3n del jove\xe2\x80\xa6 https://t.co/bxCbA7SYbR'
2020-10-23 17:02:36,"b'Esto me trae el recuerdo de Nelson Jonathan Mart\xc3\xadnez, joven adulto con autismo, que desapareci\xc3\xb3 luego del hurac\xc3\xa1n M\xe2\x80\xa6 https://t.co/n13eU049t6'"
2020-10-23 16:41:16,"b'RT @SoyAlfito: Turista, no atend\xc3\xa9s el tel\xc3\xa9fono cuando queremos ver si est\xc3\xa1s respetando la cuarentena? Te encerramos en el hotel Argentino d\xe2\x80\xa6'"
2020-10-23 15:38:11,"b'Las elecciones se van a decidir en Florida y Pennsylvania. De la Florida no se espera nada, pero estos dos estados\xe2\x80\xa6 https://t.co/b8Kap5PCxe'"
2020-10-23 15:28:30,b'RT @JavierCruzMerc1: Este es el verdadero CHARLIE Delgado nego los t\xc3\xadtulos de propiedad en planas de Isabella que son parcelas el municipio\xe2\x80\xa6'
2020-10-23 14:28:06,b'Tu sabes lo que es tener a esta madre sufriendo TRES A\xc3\x91OS!! Desde el hurac\xc3\xa1n MAR\xc3\x8dA buscando a su HIJO!!! \xc2\xa1Cuanta in\xe2\x80\xa6 https://t.co/yAVxXuPhid'
2020-10-23 14:02:27,b'\xf0\x9f\x8e\xb1 El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/eeb0xfa4Wh'
2020-10-23 13:13:34,b'@DelgadoAltieri @anibaljosepr Estas solo cara de pi\xc3\xb1a dejaste solo a Isabella para hurac\xc3\xa1n Mar\xc3\xada  te sentaste 8 a\xc3\xb1o\xe2\x80\xa6 https://t.co/vPOzPvOerw'
2020-10-23 13:00:08,b'Este es el verdadero CHARLIE Delgado nego los t\xc3\xadtulos de propiedad en planas de Isabella que son parcelas el munici\xe2\x80\xa6 https://t.co/gG79LF0NeE'
2020-10-23 12:29:34,b'\xf0\x9f\x8e\xb1 El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/ELTQZbys4b'
2020-10-23 11:30:02,"b'@RobbyCortes \xc3\x93sea q si el promedio de muertes en PR es de 2,500 mensuales decir q con hurac\xc3\xa1n Mar\xc3\xada fueron 4,000 el\xe2\x80\xa6 https://t.co/ydqweHbnqO'"
2020-10-23 11:26:56,"b'RT @Cotetisto: @Cooperativa Como operaci\xc3\xb3n hurac\xc3\xa1n, o el big data, o el foro de S\xc3\xa3o Paulo ??? jajajajjjsjsjsjjsjsj\nDen de baja no m\xc3\xa1s a los\xe2\x80\xa6'"
2020-10-23 05:35:37,"b'2/4 Ambos conscientes de la gran cantidad de latinos que hay en el pa\xc3\xads, por ello que buscan llegarles. Biden lo ha\xe2\x80\xa6 https://t.co/29jsbjGrY9'"
2020-10-23 04:02:23,b'Oh mira! Igual q pas\xc3\xb3 con el hurac\xc3\xa1n Mar\xc3\xada y los terremotos en Puerto Rico.\n\nTe acuerdas @wandavazquezg? Cuando abr\xe2\x80\xa6 https://t.co/BUXLHYl4Pr'
2020-10-23 03:03:29,b'@ikillmymind28 pls it really is :/ me acuerdo para el hurac\xc3\xa1n maria en el 2017 que el vino porque est\xc3\xa1bamos en esta\xe2\x80\xa6 https://t.co/JqeGq7N5wl'
2020-10-23 02:31:47,b'RT @NoticentroWAPA: Expres\xc3\xb3 en entrevista que su percepci\xc3\xb3n sobre \xc3\xa9l cambi\xc3\xb3 una vez viaj\xc3\xb3 a la isla luego del hurac\xc3\xa1n Mar\xc3\xada. https://t.co/d\xe2\x80\xa6'
2020-10-23 02:10:01,"b'La devastaci\xc3\xb3n del hurac\xc3\xa1n Mar\xc3\xada en 2017, terremotos recientes.\nEn Texas, \xc2\xa112 d\xc3\xadas hasta el d\xc3\xada de las elecciones!\xe2\x80\xa6 https://t.co/8TlJSVUBpM'"
2020-10-23 02:04:55,"b'RT @asjirau: #PierluisiUsurpador #PierluisiGolpista intentando dar un mensaje positivo sobre la ""igualdad"" que dique traer\xc3\xada la estadidad.\xe2\x80\xa6'"
2020-10-23 00:16:01,"b'Si en PR viene otro hurac\xc3\xa1n Maria con Cesar V\xc3\xa1zquez como gobernador, con la lentitud que tiene ese cabron los toldo\xe2\x80\xa6 https://t.co/m0BucqfMZg'"
2020-10-23 00:13:32,"b'#PierluisiUsurpador #PierluisiGolpista intentando dar un mensaje positivo sobre la ""igualdad"" que dique traer\xc3\xada la\xe2\x80\xa6 https://t.co/2sWPB9gyxY'"
2020-10-23 00:03:45,"b'@pedropierluisi @TelemundoPR \xc2\xbfPor qu\xc3\xa9 no sueltan esa basura de #LUMA? Caramba, @elonmusk, se puso a disposici\xc3\xb3n de\xe2\x80\xa6 https://t.co/L6KkmxyjSZ'"
2020-10-22 23:44:47,b'@carraana2457 @Moluskein @AlexandraLugaro Si pq ella es la que junto a su partido lleva DECADAS robandose todo el d\xe2\x80\xa6 https://t.co/L4a1IDkMh5'
2020-10-22 23:28:26,"b'Mar\xc3\xada Paz parece un hurac\xc3\xa1n, cada medio d\xc3\xada se da un reporte de todos sus da\xc3\xb1os \xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6\xf0\x9f\xa5\xb4'"
2020-10-22 23:13:01,"b'@adriianaa0727 Para cuando paso el hurac\xc3\xa1n Mar\xc3\xada soltaron bastantes,  lo unico que aquellos eran blancos y no trans\xe2\x80\xa6 https://t.co/CYV1iK0yHr'"
2020-10-22 22:05:27,b'RT @NoticentroWAPA: Expres\xc3\xb3 en entrevista que su percepci\xc3\xb3n sobre \xc3\xa9l cambi\xc3\xb3 una vez viaj\xc3\xb3 a la isla luego del hurac\xc3\xa1n Mar\xc3\xada. https://t.co/d\xe2\x80\xa6'
2020-10-22 21:57:27,"b'@shaq0421 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 yo el 25 de diciembre luego de arrasar que ni el hurac\xc3\xa1n Mar\xc3\xada en Puerto Rico, con todo lo que hab\xc3\xada\xe2\x80\xa6 https://t.co/5G3hl2T6c0'"
2020-10-22 21:55:03,b'Expres\xc3\xb3 en entrevista que su percepci\xc3\xb3n sobre \xc3\xa9l cambi\xc3\xb3 una vez viaj\xc3\xb3 a la isla luego del hurac\xc3\xa1n Mar\xc3\xada. https://t.co/dDy7ER8w2o'
